X1,D.ananassae,D.arizonae,D.biarmipes,D.bipectinata,D.busckii,D.elegans,D.erecta,D.eugracilis,D.ficusphila,D.grimshawi,D.hydei,D.kikkawai,D.melanogaster,D.miranda,D.mojavensis,D.navojoa,D.novamexicana,D.obscura,D.persimilis,D.pseudoobscura,D.rhopaloa,D.sechellia,D.serrata,D.simulans,D.suzukii,D.takahashii,D.virilis,D.willistoni,D.yakuba
OG0011093,XP_001961054.1,XP_017868478.1,XP_016958705.1,XP_017090849.1,XP_017838443.1,XP_017132896.1,XP_001970625.1,XP_017079269.1,XP_017049938.1,XP_001986300.1,XP_023171568.2,XP_017019994.1,NP_610284.1,XP_017145782.1,XP_002004220.1,XP_017959611.1,XP_030560605.1,XP_022230967.1,XP_002027193.1,XP_001361409.1,XP_016990058.1,XP_002032749.2,XP_020803326.1,XP_016026285.1,XP_016941215.1,XP_017002375.1,XP_002059380.1,XP_002060994.1,XP_002089473.1
OG0011094,XP_001961108.1,XP_017866589.1,XP_016957512.1,XP_017107003.1,XP_017836511.1,XP_017132024.1,XP_015012879.1,XP_017069507.1,XP_017051043.1,XP_001987257.1,XP_023167388.1,XP_017031238.1,NP_001188920.1,XP_017150652.1,XP_002006001.1,XP_030244624.1,XP_030559622.1,XP_022224770.1,XP_002017988.1,XP_001361618.2,XP_016989587.1,XP_032571719.1,XP_020815389.1,XP_016027422.1,XP_016942989.1,XP_017003382.1,XP_002049843.1,XP_002064004.1,XP_015052869.1
OG0011095,XP_001961148.1,XP_017866293.1,XP_016958802.1,XP_017106998.1,XP_017835848.1,XP_017129699.1,XP_001975697.1,XP_017069324.1,XP_017054333.1,XP_001995070.2,XP_023160076.2,XP_017037114.1,NP_610921.1,XP_017146415.1,XP_002006708.1,XP_017962397.1,XP_030554714.1,XP_022223597.1,XP_002027139.1,XP_001361366.1,XP_016974599.1,XP_002033779.1,XP_020801118.1,XP_002081410.1,XP_016940425.1,XP_017000718.1,XP_002049324.1,XP_002062763.1,XP_002090838.1
OG0011096,XP_001961156.3,XP_017867061.1,XP_016958350.1,XP_017106725.1,XP_017836089.1,XP_017125241.1,XP_001975493.1,XP_017078681.1,XP_017061899.1,XP_001987433.1,XP_023172599.1,XP_017024383.1,NP_651987.1,XP_017148770.1,XP_002005054.1,XP_017962032.1,XP_030557126.1,XP_022223677.1,XP_002027131.1,XP_001361358.1,XP_016972433.1,XP_032570449.1,XP_020806776.1,XP_002081638.2,XP_016940446.1,XP_016992788.1,XP_002050424.2,XP_002074688.1,XP_002092353.1
OG0011097,XP_001961158.1,XP_017867046.1,XP_016958345.1,XP_017106992.1,XP_017839457.1,XP_017125239.1,XP_001975495.1,XP_017078677.1,XP_017061895.1,XP_001987435.1,XP_023172692.1,XP_017024882.1,NP_611044.1,XP_017148764.1,XP_002005052.1,XP_017962303.1,XP_030557050.1,XP_022223675.1,XP_002027129.1,XP_001361356.1,XP_016972429.1,XP_002033986.1,XP_020806183.1,XP_016027789.1,XP_016941235.1,XP_016992783.1,XP_002050426.1,XP_002074690.1,XP_002092355.1
OG0011099,XP_001961184.2,XP_017868048.1,XP_016958407.1,XP_017106851.1,XP_017837942.1,XP_017125852.1,XP_001974756.2,XP_017077058.1,XP_017051582.1,XP_001987844.1,XP_023160362.2,XP_017033441.1,NP_725837.1,XP_017149384.1,XP_002004864.1,XP_017959208.1,XP_030557957.1,XP_022230357.1,XP_002016279.1,XP_001360682.2,XP_016977618.1,XP_002034526.1,XP_020808082.1,XP_016028481.1,XP_016940985.1,XP_017014417.1,XP_002050944.1,XP_002061487.2,XP_002091841.1
OG0011100,XP_001961195.1,XP_017865177.1,XP_016958798.1,XP_017106923.1,XP_017838902.1,XP_017125924.1,XP_001974748.1,XP_017077239.1,XP_017051751.1,XP_001987836.1,XP_023160350.2,XP_017033561.1,NP_611383.1,XP_017146246.1,XP_002004874.1,XP_030239579.1,XP_030557944.1,XP_022226075.1,XP_002016268.1,XP_001360675.2,XP_016991502.1,XP_002034519.1,XP_020808091.1,XP_016028474.1,XP_016940429.1,XP_017014512.1,XP_032292359.1,XP_002061478.1,XP_002091850.1
OG0011101,XP_001961233.1,XP_017865159.1,XP_016967770.1,XP_017106718.1,XP_017836063.1,XP_017132938.1,XP_001976206.1,XP_017077435.1,XP_017053634.1,XP_001986250.1,XP_023170809.1,XP_017022009.1,NP_610591.1,XP_017145838.1,XP_002004929.1,XP_017959299.1,XP_030573470.1,XP_022232083.1,XP_002017645.1,XP_001361751.2,XP_016987213.1,XP_032570196.1,XP_020814933.1,XP_002080919.1,XP_016927588.1,XP_017006023.1,XP_002050550.1,XP_002061007.1,XP_002090405.1
OG0011102,XP_001961254.1,XP_017866822.1,XP_016967734.1,XP_017106671.1,XP_017836004.1,XP_017133210.1,XP_001976176.1,XP_017078470.1,XP_017054434.1,XP_001986273.1,XP_023177757.2,XP_017027920.1,NP_610605.1,XP_017148564.1,XP_002005273.1,XP_030240211.1,XP_030561255.1,XP_022231209.1,XP_002017670.1,XP_001361741.2,XP_016987174.1,XP_032570919.1,XP_020814848.1,XP_016026943.1,XP_016927902.1,XP_017013332.1,XP_032292565.1,XP_002062832.1,XP_002090374.1
OG0011103,XP_001961271.1,XP_017866248.1,XP_016968320.1,XP_017106946.1,XP_017836106.1,XP_017123086.1,XP_001976157.1,XP_017079133.1,XP_017054228.1,XP_001986109.1,XP_023167354.2,XP_017027927.1,NP_610623.1,XP_017149335.1,XP_002006021.1,XP_030246337.1,XP_030573832.1,XP_022223695.1,XP_002027147.1,XP_001361372.2,XP_016975328.1,XP_002033307.1,XP_020815417.1,XP_002080964.2,XP_016930341.1,XP_017011918.1,XP_002049823.1,XP_002061574.1,XP_002090355.1
OG0011104,XP_001961311.1,XP_017866812.1,XP_016958381.1,XP_017101040.1,XP_017839942.1,XP_017125754.1,XP_001970750.1,XP_017068907.1,XP_017050215.1,XP_001987119.1,XP_023168299.2,XP_017024856.1,NP_610220.1,XP_017148334.1,XP_002005018.1,XP_017962401.1,XP_030559275.1,XP_022227752.1,XP_002015494.1,XP_001360135.1,XP_016991454.1,XP_002032622.1,XP_020814865.1,XP_002080309.1,XP_016940546.1,XP_017010146.1,XP_002050460.1,XP_002074580.1,XP_002089353.1
OG0011109,XP_001961455.1,XP_017858812.1,XP_016962313.1,XP_017096907.1,XP_017842502.1,XP_017115982.1,XP_001968994.3,XP_017067088.1,XP_017050645.1,XP_001992829.1,XP_023172128.2,XP_017024082.1,NP_609767.2,XP_017154171.1,XP_002002187.1,XP_030241701.1,XP_030561812.1,XP_022218956.1,XP_002028375.1,XP_001356172.1,XP_016970429.1,XP_002035939.1,XP_020810405.1,XP_002079576.1,XP_016924277.1,XP_017002955.1,XP_002057623.1,XP_002066975.1,XP_002090007.1
OG0011110,XP_001961481.1,XP_017858887.1,XP_016955003.1,XP_017097051.1,XP_017834807.1,XP_017130031.1,XP_001968487.1,XP_017075935.1,XP_017047404.1,XP_001988224.1,XP_023174980.1,XP_017024071.1,NP_523463.2,XP_017153300.1,XP_002002776.1,XP_030240343.1,XP_030561760.1,XP_022226341.1,XP_026843338.1,XP_001356155.3,XP_016973281.1,XP_002037652.1,XP_020810175.1,XP_002077958.1,XP_016945790.1,XP_017001577.1,XP_002057785.1,XP_002066945.3,XP_002087749.1
OG0011111,XP_001961482.1,XP_017858884.1,XP_016954950.1,XP_017097141.1,XP_017843580.1,XP_017116973.1,XP_001968489.1,XP_017076021.1,XP_017047401.1,XP_001988222.1,XP_023174978.1,XP_017024000.1,NP_524894.1,XP_017153298.1,XP_002002774.1,XP_030240338.1,XP_030561727.1,XP_022226307.1,XP_002021816.1,XP_001356153.1,XP_016981698.1,XP_002037654.1,XP_020810375.1,XP_016023205.1,XP_016925279.1,XP_017001669.1,XP_002057787.1,XP_002066943.1,XP_002087751.1
OG0011112,XP_001961537.1,XP_017859258.1,XP_016962095.1,XP_017097236.1,XP_017853947.1,XP_017116846.1,XP_026834097.1,XP_017068162.1,XP_017044036.1,XP_001988766.1,XP_023172193.1,XP_017026240.1,NP_609711.1,XP_017151471.1,XP_002002422.1,XP_030242990.1,XP_030569866.1,XP_022223316.1,XP_002023271.1,XP_001356198.1,XP_016990072.1,XP_002035821.1,XP_020810698.1,XP_016024982.1,XP_016924748.1,XP_017002891.1,XP_002057528.1,XP_002066404.1,XP_002089286.1
OG0011113,XP_001961538.1,XP_017857027.1,XP_016956579.1,XP_017105392.1,XP_017848240.1,XP_017132106.1,XP_001968651.1,XP_017075205.1,XP_017046098.1,XP_001989414.2,XP_023166122.1,XP_017029419.1,NP_608820.1,XP_017155450.1,XP_002001574.2,XP_017954026.1,XP_030564994.1,XP_022230359.1,XP_026844626.1,XP_001357112.2,XP_016987960.1,XP_002037799.1,XP_020799190.1,XP_002078106.1,XP_016932232.1,XP_017015073.1,XP_002059132.1,XP_002066661.2,XP_002087906.1
OG0011114,XP_001961547.2,XP_017860174.1,XP_016956865.1,XP_017105475.1,XP_017834966.1,XP_017115276.1,XP_001968188.1,XP_017075888.1,XP_017046286.1,XP_001988567.1,XP_023170578.2,XP_017021800.1,NP_608533.1,XP_017154415.1,XP_002003641.1,XP_017953935.2,XP_030565483.1,XP_022232961.1,XP_002014566.1,XP_001356422.1,XP_016985693.1,XP_002041599.1,XP_020800862.1,XP_002077656.2,XP_016945441.1,XP_017011511.1,XP_032294237.1,XP_002066693.3,XP_002087445.1
OG0011115,XP_001961548.1,XP_017860175.1,XP_016956866.1,XP_017105477.1,XP_017834967.1,XP_017115277.1,XP_001968189.1,XP_017075889.1,XP_017046287.1,XP_001988568.2,XP_023170579.2,XP_017021801.1,NP_477294.2,XP_017154416.1,XP_002003640.2,XP_030238538.1,XP_030565485.1,XP_022232962.1,XP_002014565.2,XP_002132542.2,XP_016985694.1,XP_002041600.1,XP_020800863.1,XP_002077657.2,XP_016945442.1,XP_017011512.1,XP_002052853.1,XP_002066694.1,XP_002087446.2
OG0011116,XP_001961572.2,XP_017860496.1,XP_016956509.1,XP_017105354.1,XP_017845192.1,XP_017110574.1,XP_001968625.1,XP_017075095.1,XP_017046106.1,XP_001988485.1,XP_023179855.2,XP_017021730.1,NP_476730.1,XP_017155124.1,XP_002003821.1,XP_030243886.1,XP_030569021.1,XP_022230760.1,XP_002014947.2,XP_001356670.3,XP_016980973.1,XP_002037770.1,XP_020800881.1,XP_016023369.1,XP_016927184.1,XP_017007099.1,XP_002059263.1,XP_002065500.1,XP_002087881.1
OG0011117,XP_001961573.1,XP_017860500.1,XP_016956996.1,XP_017105682.1,XP_017845289.1,XP_017110569.1,XP_001968626.1,XP_017075031.1,XP_017046343.1,XP_001988487.2,XP_023179875.2,XP_017021724.1,NP_476834.1,XP_017151517.1,XP_002003822.1,XP_030243885.1,XP_030569018.1,XP_022230448.1,XP_002014946.1,XP_001356669.2,XP_016980987.1,XP_002037771.1,XP_020800889.1,XP_016023370.1,XP_016926388.1,XP_017013065.1,XP_002059265.1,XP_023031666.1,XP_002087882.1
OG0011120,XP_001961611.1,XP_017859465.1,XP_016964150.1,XP_017094537.1,XP_017855303.1,XP_017132508.1,XP_001974384.1,XP_017067892.1,XP_017052922.1,XP_001988519.1,XP_023165129.2,XP_017021796.1,NP_523596.2,XP_017154295.1,XP_002002110.1,XP_030239666.1,XP_030567856.1,XP_022232197.1,XP_002014905.1,XP_001356649.2,XP_016975581.1,XP_002038978.1,XP_020800754.1,XP_002079789.1,XP_016945245.1,XP_017012245.1,XP_002052803.1,XP_002065625.1,XP_002090573.1
OG0011121,XP_001961626.1,XP_017859861.1,XP_016964207.1,XP_017094534.1,XP_017853966.1,XP_017132532.1,XP_001974372.1,XP_017067894.1,XP_017052930.1,XP_001988531.2,XP_023164931.2,XP_017016547.1,NP_609889.1,XP_017152723.1,XP_002002098.2,XP_030239685.1,XP_030567892.1,XP_022230626.1,XP_026844401.1,XP_001356590.2,XP_016989586.1,XP_002038992.2,XP_020812562.1,XP_002079803.2,XP_016945249.1,XP_017015624.1,XP_002052814.1,XP_002066754.1,XP_002090585.1
OG0011122,XP_001961656.1,XP_017858272.1,XP_016956845.1,XP_017107146.1,XP_017854917.1,XP_017132192.1,XP_001968219.2,XP_017075790.1,XP_017046135.1,XP_001988590.1,XP_023170406.2,XP_017028802.1,NP_608550.1,XP_017152152.1,XP_002003615.1,XP_030238630.1,XP_030565438.1,XP_022222489.1,XP_002015042.1,XP_001356744.2,XP_016992235.1,XP_032583500.1,XP_020800852.1,XP_016022951.1,XP_016945086.1,XP_017011508.1,XP_002052875.2,XP_002066718.1,XP_002087475.2
OG0011123,XP_001961672.3,XP_017856847.1,XP_016963258.1,XP_017107084.1,XP_017850517.1,XP_017132191.1,XP_001974408.1,XP_017067825.1,XP_017051487.1,XP_032592344.1,XP_023163191.2,XP_017033714.1,NP_609863.1,XP_017151277.1,XP_002003489.1,XP_030242684.1,XP_030557003.1,XP_022226911.1,XP_002020746.1,XP_001357047.3,XP_016970424.1,XP_002038955.1,XP_020812528.1,XP_002079766.1,XP_016929396.1,XP_017012211.1,XP_002052723.1,XP_002066290.1,XP_002090427.1
OG0011125,XP_001961691.1,XP_017856928.1,XP_016963198.1,XP_017107052.1,XP_017837413.1,XP_017116487.1,XP_001974429.1,XP_017063927.1,XP_017044896.1,XP_001989259.1,XP_023163168.1,XP_017037380.1,NP_609851.2,XP_017155222.1,XP_002003469.1,XP_030245329.1,XP_030557406.1,XP_022230309.1,XP_002020780.1,XP_001357060.2,XP_016975131.1,XP_002038933.1,XP_020812270.1,XP_002079746.2,XP_016928528.1,XP_017000337.1,XP_002048901.1,XP_023032213.1,XP_002090448.1
OG0011126,XP_001961699.1,XP_017857981.1,XP_016963200.1,XP_017107062.1,XP_017847542.1,XP_017116987.1,XP_001974437.1,XP_017063851.1,XP_017044834.1,XP_001989253.1,XP_023164199.1,XP_017037420.1,NP_609845.1,XP_017152488.1,XP_002003463.1,XP_030243948.1,XP_030556894.1,XP_022230336.1,XP_002020788.1,XP_001357065.1,XP_016987278.1,XP_002038924.1,XP_020812275.1,XP_002076154.1,XP_016927965.1,XP_016993658.1,XP_002052699.1,XP_002066316.1,XP_002090456.1
OG0011127,XP_001961712.1,XP_017858600.1,XP_016963146.1,XP_017107135.1,XP_017854419.1,XP_017116821.1,XP_001974451.1,XP_017063898.1,XP_017044865.1,XP_001989395.1,XP_023164567.1,XP_017025642.1,NP_724049.1,XP_017152035.1,XP_002001591.1,XP_017954185.1,XP_030564903.1,XP_022221552.1,XP_002014798.1,XP_001356568.1,XP_016970689.1,XP_002038911.1,XP_020803073.1,XP_002079724.1,XP_016935358.1,XP_016993630.1,XP_002059149.1,XP_002067137.1,XP_002090471.1
OG0011128,XP_001961748.1,XP_017859667.1,XP_016964653.1,XP_017107237.1,XP_017842558.1,XP_017115959.1,XP_001969834.1,XP_017077802.1,XP_017057309.1,XP_001992883.2,XP_023160668.2,XP_017032870.1,NP_609503.2,XP_017154247.1,XP_002003862.1,XP_030240048.1,XP_030555688.1,XP_022220868.1,XP_002015163.2,XP_001356806.3,XP_016979563.1,XP_002036675.1,XP_020808035.1,XP_016024654.1,XP_016925635.1,XP_017011284.1,XP_002051245.1,XP_002074709.2,XP_002088364.1
OG0011129,XP_001961770.1,XP_017860117.1,XP_016964183.1,XP_017107325.1,XP_017855032.1,XP_017110339.1,XP_001969858.1,XP_017077666.1,XP_017059321.1,XP_001988071.1,XP_023160585.2,XP_017032823.1,NP_609495.1,XP_017151420.1,XP_002003885.1,XP_030240015.1,XP_030556018.1,XP_022214744.1,XP_002015128.2,XP_001356794.2,XP_016978558.1,XP_002036646.1,XP_020807027.1,XP_016024614.1,XP_016945212.1,XP_017012786.1,XP_002051267.1,XP_002065027.2,XP_002088341.1
OG0011130,XP_001961778.1,XP_017858024.1,XP_016968517.1,XP_017107074.1,XP_017850849.1,XP_017116837.1,XP_001970236.1,XP_017068558.1,XP_017060439.1,XP_001989238.1,XP_023164193.1,XP_017025431.1,NP_476939.1,XP_017153063.1,XP_002003449.1,XP_017954098.1,XP_030556841.1,XP_022216443.1,XP_002027252.1,XP_001355925.1,XP_016984060.1,XP_002036150.1,XP_020799156.1,XP_002078585.1,XP_016932675.1,XP_017013218.1,XP_002052684.1,XP_002065191.1,XP_002088737.1
OG0011132,XP_001961796.2,XP_017859386.1,XP_016963575.1,XP_017107206.1,XP_017853789.1,XP_017132405.1,XP_001968812.1,XP_017082470.1,XP_017043783.1,XP_001988961.1,XP_023170558.2,XP_017032036.1,NP_608934.1,XP_017151676.1,XP_002003574.1,XP_017954092.1,XP_030565576.1,XP_022224511.1,XP_002018631.1,XP_001357480.1,XP_016989281.1,XP_002037958.1,XP_020812457.1,XP_016023608.1,XP_016937342.1,XP_017007008.1,XP_002052915.1,XP_002065012.1,XP_002089212.1
OG0011133,XP_001961811.1,XP_017858473.1,XP_016964198.1,XP_017107170.1,XP_017855410.1,XP_017132523.1,XP_001974060.1,XP_017082525.1,XP_017043919.1,XP_001988614.1,XP_023170572.2,XP_017032049.1,NP_610095.1,XP_017153119.1,XP_002003590.1,XP_030240649.1,XP_030565549.1,XP_022224499.1,XP_002018613.1,XP_001357495.1,XP_016989285.1,XP_002042525.1,XP_020812496.1,XP_016025733.1,XP_016945300.1,XP_017007018.1,XP_002052898.1,XP_002069281.3,XP_002090245.1
OG0011134,XP_001961812.1,XP_017860101.1,XP_016964241.1,XP_017107257.1,XP_017855116.1,XP_017132535.1,XP_001974061.1,XP_017082510.1,XP_017043869.1,XP_001993181.1,XP_023165470.2,XP_017032095.1,NP_610094.1,XP_017152996.1,XP_002001921.1,XP_030238784.1,XP_030568998.1,XP_022224435.1,XP_002018612.1,XP_001357496.1,XP_016989322.1,XP_002042524.1,XP_020812468.1,XP_002080127.2,XP_016943494.1,XP_017007040.1,XP_002059237.1,XP_002069280.2,XP_002090246.1
OG0011135,XP_001961834.1,XP_017857409.1,XP_016954844.1,XP_017107265.1,XP_017855399.1,XP_017130248.1,XP_001968253.1,XP_017063250.1,XP_017061101.1,XP_001988456.1,XP_023170405.1,XP_017021945.1,NP_608575.1,XP_017153254.1,XP_002003555.1,XP_030240530.1,XP_030565632.1,XP_022226063.1,XP_002020666.1,XP_001357007.1,XP_016972044.1,XP_002041671.1,XP_020810526.1,XP_002077717.1,XP_016945014.1,XP_016997770.1,XP_002052932.1,XP_002066793.1,XP_002087509.1
OG0011136,XP_001961838.1,XP_017859608.1,XP_016955056.1,XP_017107047.1,XP_017849230.1,XP_017130410.1,XP_001968257.1,XP_017063259.1,XP_017061091.1,XP_001988476.1,XP_023170899.2,XP_017021979.1,NP_608579.1,XP_017151586.1,XP_002003710.1,XP_030242799.1,XP_030555132.1,XP_022227856.1,XP_026844112.1,XP_001357012.1,XP_016972054.1,XP_002041675.1,XP_020810471.1,XP_016022995.1,XP_016926152.1,XP_016997822.1,XP_002051610.1,XP_002074266.1,XP_002087513.1
OG0011138,XP_001961865.2,XP_017860081.1,XP_016955058.1,XP_017089800.1,XP_017855162.1,XP_017130409.1,XP_001968292.1,XP_017075574.1,XP_017050132.1,XP_001988894.1,XP_023165500.2,XP_017021616.1,NP_787961.1,XP_017151302.1,XP_002001888.1,XP_030238785.1,XP_030555244.1,XP_022227942.1,XP_002020719.1,XP_001357030.2,XP_016990831.1,XP_002041705.2,XP_020806943.1,XP_002077756.1,XP_016931181.1,XP_016994995.1,XP_002051722.1,XP_002064931.1,XP_002087544.1
OG0011139,XP_001961921.2,XP_017859805.1,XP_016964062.1,XP_017097668.1,XP_017846244.1,XP_017116474.1,XP_001974300.1,XP_017069857.1,XP_017060935.1,XP_001988289.1,XP_023177479.1,XP_017033687.1,NP_609939.1,XP_017152122.1,XP_032584563.1,XP_030241304.1,XP_030561797.1,XP_022208190.1,XP_002019059.1,XP_001357238.1,XP_016978962.1,XP_002039067.2,XP_020804835.1,XP_002079879.1,XP_016928084.1,XP_017014607.1,XP_002057721.1,XP_002065456.1,XP_002090658.1
OG0011140,XP_001961924.1,XP_017860300.1,XP_016963568.1,XP_017097823.1,XP_017839762.1,XP_017117116.1,XP_001974303.1,XP_017069752.1,XP_017060950.1,XP_032592193.1,XP_023170230.2,XP_017032964.1,NP_536791.1,XP_017154708.1,XP_015020630.1,XP_030242710.1,XP_030555860.1,XP_022234760.1,XP_002019056.1,XP_001357241.1,XP_016978966.1,XP_002039064.1,XP_020807791.1,XP_002079875.1,XP_016945274.1,XP_017014632.1,XP_002051536.1,XP_002067154.1,XP_002090655.1
OG0011142,XP_001961965.1,XP_017859317.1,XP_016962049.1,XP_017097883.1,XP_017840981.1,XP_017121283.1,XP_001969355.1,XP_017075657.1,XP_017060993.1,XP_001988684.1,XP_023177054.1,XP_017026087.1,NP_001097135.1,XP_017153458.1,XP_002003070.1,XP_030241079.1,XP_030556831.1,XP_022231722.1,XP_002014467.1,XP_001356346.3,XP_016976888.1,XP_002036386.2,XP_020807384.1,XP_002078823.1,XP_016924131.1,XP_016998522.1,XP_002052439.1,XP_002064460.1,XP_002088981.1
OG0011143,XP_001961975.1,XP_017858695.1,XP_016956479.1,XP_017097627.1,XP_017837681.1,XP_017110611.1,XP_001968573.1,XP_017075022.1,XP_017047329.1,XP_001993216.1,XP_023173316.2,XP_017038421.1,NP_722915.1,XP_017153226.1,XP_002003182.1,XP_030242765.1,XP_030556989.1,XP_022222462.1,XP_002014991.1,XP_001356703.1,XP_016982768.1,XP_002037724.1,XP_020799037.1,XP_016023300.1,XP_016925814.1,XP_017004045.1,XP_002052544.1,XP_002065433.1,XP_002087837.1
OG0011144,XP_001961987.1,XP_017857317.1,XP_016962177.1,XP_017098030.1,XP_017842651.1,XP_017110709.1,XP_001968586.1,XP_017076123.1,XP_017047649.1,XP_001993227.1,XP_023174532.2,XP_017038518.1,NP_722922.1,XP_017154800.1,XP_002003167.2,XP_017965940.1,XP_030557454.1,XP_022231319.1,XP_026844369.1,XP_001356694.3,XP_016982851.1,XP_002037738.1,XP_020806326.1,XP_002078054.1,XP_016927227.1,XP_017002958.1,XP_002052531.1,XP_002065488.1,XP_002087851.1
OG0011145,XP_001961995.1,XP_017857326.1,XP_016956938.1,XP_017097909.1,XP_017849856.1,XP_017110571.1,XP_001968595.1,XP_017075786.1,XP_017047640.1,XP_001997713.1,XP_023174676.1,XP_017038390.1,NP_608798.1,XP_017151406.1,XP_002003161.3,XP_030242871.1,XP_030556926.1,XP_022231012.1,XP_002014973.1,XP_001356687.1,XP_016982839.1,XP_002037745.1,XP_020812626.1,XP_002078062.1,XP_016944899.1,XP_017007155.1,XP_002051585.2,XP_002065482.1,XP_002087858.1
OG0011146,XP_001962025.1,XP_017859606.1,XP_016963111.1,XP_017097641.1,XP_017854901.1,XP_017116470.1,XP_001974321.1,XP_017069601.1,XP_017060866.1,XP_001989211.1,XP_023165432.1,XP_017029373.1,NP_609926.1,XP_017153693.1,XP_002002045.1,XP_030239657.1,XP_030556781.1,XP_022214681.1,XP_002015286.1,XP_001356886.2,XP_016970458.1,XP_002039044.1,XP_020798999.1,XP_002079857.1,XP_016926895.1,XP_017000082.1,XP_002052657.1,XP_002064511.1,XP_002090637.1
OG0011147,XP_001962040.1,XP_017859921.1,XP_016967622.1,XP_017097828.1,XP_017834825.1,XP_017132657.1,XP_001970274.1,XP_017068613.1,XP_017047968.1,XP_001989197.2,XP_023166108.1,XP_017029555.1,NP_609205.1,XP_017151606.1,XP_002002031.1,XP_017954488.1,XP_030556800.1,XP_022225558.1,XP_002014836.1,XP_001356597.2,XP_016989355.1,XP_002036189.1,XP_020799005.1,XP_002078624.1,XP_016924178.1,XP_017016124.1,XP_002052643.1,XP_002064446.1,XP_002088776.1
OG0011148,XP_001962042.1,XP_017859924.1,XP_016967613.1,XP_017098013.1,XP_017846373.1,XP_017132627.1,XP_001970272.1,XP_017068598.1,XP_017047953.1,XP_001989195.1,XP_023166111.2,XP_017029493.1,NP_609203.1,XP_017151614.1,XP_002002029.1,XP_017954490.1,XP_030556806.1,XP_022225590.1,XP_002014838.1,XP_001356599.2,XP_016989330.1,XP_002036187.1,XP_020799218.1,XP_002078622.1,XP_016945363.1,XP_017016107.1,XP_002052641.1,XP_002064444.1,XP_002088774.1
OG0011149,XP_001962050.2,XP_017857575.1,XP_016967639.1,XP_017097966.1,XP_017853926.1,XP_017132594.1,XP_001970257.1,XP_017068478.1,XP_017047940.1,XP_001989059.1,XP_023174567.1,XP_017029513.1,NP_477136.1,XP_017153181.1,XP_002001727.1,XP_017954245.1,XP_030554756.1,XP_022224581.1,XP_002014853.1,XP_001356612.2,XP_016982128.1,XP_002036171.1,XP_020799183.1,XP_002078607.1,XP_016924536.1,XP_017005793.1,XP_002051947.3,XP_002064860.1,XP_002088758.1
OG0011150,XP_001962055.1,XP_017857560.1,XP_016967569.1,XP_017097903.1,XP_017853917.1,XP_017132607.1,XP_001970262.1,XP_017068469.1,XP_017047933.1,XP_001989064.1,XP_023174486.1,XP_017029567.1,NP_609198.1,XP_017153173.1,XP_002001732.1,XP_017954229.1,XP_030555072.1,XP_022224491.1,XP_002014848.1,XP_001356607.1,XP_016982109.1,XP_002036176.1,XP_020798953.1,XP_002078612.1,XP_016945818.1,XP_017005762.1,XP_002051942.1,XP_002064864.1,XP_002088763.1
OG0011151,XP_001962077.1,XP_017857036.1,XP_016956564.1,XP_017097734.1,XP_017851780.1,XP_017130169.1,XP_001968392.1,XP_017076090.1,XP_017047474.1,XP_001993401.1,XP_023165153.1,XP_017022127.1,NP_608666.1,XP_017150979.1,XP_002002090.1,XP_017965782.2,XP_030557299.1,XP_022225018.1,XP_002014874.1,XP_001356629.1,XP_016976387.1,XP_002037561.2,XP_020805940.1,XP_002077861.2,XP_016945974.1,XP_016994141.1,XP_002052333.1,XP_002064842.1,XP_002087656.1
OG0011152,XP_001962099.1,XP_017859285.1,XP_016967597.1,XP_017098003.1,XP_017834940.1,XP_017130109.1,XP_001968371.1,XP_017075836.1,XP_017047631.1,XP_001988989.1,XP_023170720.1,XP_017022160.1,NP_652351.1,XP_017152113.1,XP_002001655.1,XP_017954660.1,XP_030555236.1,XP_022224397.1,XP_002014891.1,XP_001356637.2,XP_016973141.1,XP_002037539.1,XP_020805974.1,XP_016023108.1,XP_016945533.1,XP_017009812.1,XP_002051828.1,XP_002064827.1,XP_002087633.1
OG0011153,XP_001962139.2,XP_017869456.1,XP_016964215.1,XP_017097884.1,XP_017855370.1,XP_017115925.1,XP_001970180.1,XP_017086463.1,XP_017060328.1,XP_032591878.1,XP_023170446.2,XP_017029534.1,NP_523507.2,XP_017152339.1,XP_002003598.2,XP_030240690.1,XP_030565634.1,XP_022230639.1,XP_002014618.1,XP_001356462.3,XP_016978388.1,XP_002036093.1,XP_020799148.1,XP_016023995.1,XP_016944246.1,XP_016998185.1,XP_002052891.2,XP_002064621.3,XP_002088020.1
OG0011154,XP_001962145.1,XP_017858482.1,XP_016963159.1,XP_017097685.1,XP_017843044.1,XP_017115505.1,XP_001970186.1,XP_017069602.1,XP_017060377.1,XP_001988612.1,XP_023170448.2,XP_017029422.1,NP_609141.1,XP_017153431.1,XP_002003592.1,XP_030240697.1,XP_030565545.1,XP_022230620.1,XP_002014625.1,XP_001356465.1,XP_016983798.1,XP_002036101.1,XP_020799084.1,XP_002078537.1,XP_016937840.1,XP_017015598.1,XP_002052896.1,XP_002066733.1,XP_002088014.1
